headers=16
lattice=1
N=4096
D=2
maxAttachments=4
folded=1
phi=0.100382
alpha=0.500000
x0_lo=0.000000
x0_hi=202.000000
x1_lo=0.000000
x1_hi=202.000000
x0_periodic=1
x1_periodic=1
seedMass=1000000000000.000000
columns=11
id,x0,x1,assignedSeedStatus,currentSeedStatus,diameter,attachments,att_1,att_2,att_3,att_4
201,110.500000,155.500000,1,1,1.000000,3,623,1474,724,NaN
202,197.500000,140.500000,1,1,1.000000,2,638,3032,NaN,NaN
203,5.500000,165.500000,1,1,1.000000,2,2483,1496,NaN,NaN
204,5.500000,20.500000,1,1,1.000000,3,621,2266,3648,NaN
205,105.500000,4.500000,1,1,1.000000,2,49,1114,NaN,NaN
206,141.500000,17.500000,1,1,1.000000,2,392,2086,NaN,NaN
207,191.500000,158.500000,1,1,1.000000,2,2473,2316,NaN,NaN
208,184.500000,140.500000,1,1,1.000000,3,3322,3237,1655,NaN
209,9.500000,140.500000,1,1,1.000000,2,327,141,NaN,NaN
210,169.500000,35.500000,1,1,1.000000,3,2369,4048,1773,NaN
211,116.500000,137.500000,1,1,1.000000,2,543,2314,NaN,NaN
212,8.500000,3.500000,1,1,1.000000,2,3582,1570,NaN,NaN
213,99.500000,127.500000,1,1,1.000000,1,2638,NaN,NaN,NaN
214,62.500000,159.500000,1,1,1.000000,3,183,3524,1778,NaN
215,16.500000,186.500000,1,1,1.000000,1,366,NaN,NaN,NaN
216,198.500000,130.500000,1,1,1.000000,2,78,1619,NaN,NaN
217,18.500000,186.500000,1,1,1.000000,3,366,929,2767,NaN
218,140.500000,16.500000,1,1,1.000000,1,392,NaN,NaN,NaN
219,66.500000,177.500000,1,1,1.000000,2,3449,3123,NaN,NaN
220,110.500000,49.500000,1,1,1.000000,3,3546,3965,2690,NaN
221,155.500000,25.500000,1,1,1.000000,1,1598,NaN,NaN,NaN
222,149.500000,160.500000,1,1,1.000000,3,1869,3893,2168,NaN
223,190.500000,199.500000,1,1,1.000000,1,2319,NaN,NaN,NaN
224,36.500000,122.500000,1,1,1.000000,2,3475,2408,NaN,NaN
225,197.500000,162.500000,1,1,1.000000,3,2771,320,2372,NaN
226,27.500000,134.500000,1,1,1.000000,3,4074,2882,536,NaN
227,118.500000,151.500000,1,1,1.000000,3,1949,3168,2101,NaN
228,86.500000,131.500000,1,1,1.000000,3,587,994,1161,NaN
229,67.500000,193.500000,1,1,1.000000,2,2818,2977,NaN,NaN
230,53.500000,7.500000,1,1,1.000000,2,907,434,NaN,NaN
231,161.500000,47.500000,1,1,1.000000,2,2117,243,NaN,NaN
232,42.500000,33.500000,1,1,1.000000,1,3808,NaN,NaN,NaN
233,121.500000,124.500000,1,1,1.000000,1,2805,NaN,NaN,NaN
234,153.500000,18.500000,1,1,1.000000,2,4068,1074,NaN,NaN
235,12.500000,7.500000,1,1,1.000000,2,2279,3840,NaN,NaN
236,133.500000,174.500000,1,1,1.000000,2,1517,2284,NaN,NaN
237,81.500000,5.500000,1,1,1.000000,3,3564,472,1865,NaN
238,40.500000,47.500000,1,1,1.000000,2,2187,66,NaN,NaN
