headers=17
lattice=1
N=1024
D=2
phi=0.000488
folded=1
x0_lo=-0.500000
x0_hi=127.500000
x1_lo=-0.500000
x1_hi=127.500000
x0_periodic=1
x1_periodic=1
iters=33739
alpha=-0.500000
seedMass=1000000000000.000000
maxAttachments=4
columns=12
id,x0,x1,assignedSeedStatus,currentSeedStatus,diameter,attachments,att_1,att_2,att_3,att_4
391,4,54,1,1,1,2,600,105,NaN,NaN
392,29,5,1,1,1,2,573,967,NaN,NaN
393,91,27,1,1,1,1,70,NaN,NaN,NaN
394,58,88,1,1,1,2,386,847,NaN,NaN
395,25,96,1,1,1,2,228,971,NaN,NaN
396,57,10,1,1,1,2,234,7,NaN,NaN
397,13,7,1,1,1,4,1010,891,671,62
398,119,18,1,1,1,1,80,NaN,NaN,NaN
399,39,109,1,1,1,2,383,702,NaN,NaN
400,117,15,1,1,1,4,195,839,757,762
401,104,96,1,1,1,1,203,NaN,NaN,NaN
402,2,64,1,1,1,2,6,207,NaN,NaN
403,89,97,1,1,1,2,739,1,NaN,NaN
404,103,48,1,1,1,2,1004,375,NaN,NaN
405,52,91,1,1,1,2,586,789,NaN,NaN
406,10,2,1,1,1,2,779,244,NaN,NaN
407,106,16,1,1,1,3,993,614,528,NaN
408,42,105,1,1,1,2,388,852,NaN,NaN
409,2,55,1,1,1,1,916,NaN,NaN,NaN
410,9,54,1,1,1,2,189,138,NaN,NaN
411,16,124,1,1,1,2,84,555,NaN,NaN
412,40,15,1,1,1,2,962,985,NaN,NaN
413,3,49,1,1,1,2,494,329,NaN,NaN
414,45,16,1,1,1,1,755,NaN,NaN,NaN
415,9,119,1,1,1,2,180,324,NaN,NaN
416,92,26,1,1,1,3,285,70,384,NaN
417,0,10,1,1,1,2,1015,313,NaN,NaN
418,95,105,1,1,1,2,98,239,NaN,NaN
419,90,101,1,1,1,1,29,NaN,NaN,NaN
420,108,47,1,1,1,2,28,321,NaN,NaN
421,44,30,1,1,1,1,20,NaN,NaN,NaN
422,42,14,1,1,1,1,449,NaN,NaN,NaN
423,98,104,1,1,1,3,305,259,923,NaN
424,9,57,1,1,1,2,71,777,NaN,NaN
425,120,14,1,1,1,2,527,5,NaN,NaN
426,28,3,1,1,1,3,57,854,176,NaN
427,108,13,1,1,1,1,366,NaN,NaN,NaN
428,93,32,1,1,1,3,36,265,858,NaN
429,122,46,1,1,1,1,687,NaN,NaN,NaN
430,101,107,1,1,1,2,557,595,NaN,NaN
431,104,16,1,1,1,2,614,574,NaN,NaN
432,49,19,1,1,1,2,476,179,NaN,NaN
433,95,103,1,1,1,2,507,98,NaN,NaN
434,127,47,1,1,1,2,828,349,NaN,NaN
435,103,101,1,1,1,2,536,503,NaN,NaN
436,107,98,1,1,1,3,347,946,454,NaN
437,44,21,1,1,1,2,149,910,NaN,NaN
438,88,107,1,1,1,2,95,982,NaN,NaN
439,24,11,1,1,1,2,533,585,NaN,NaN
440,20,116,1,1,1,2,818,66,NaN,NaN
441,57,14,1,1,1,3,485,965,935,NaN
442,36,100,1,1,1,2,369,126,NaN,NaN
443,40,23,1,1,1,2,619,158,NaN,NaN
444,113,51,1,1,1,2,566,1005,NaN,NaN
445,22,95,1,1,1,1,295,NaN,NaN,NaN
446,41,101,1,1,1,1,137,NaN,NaN,NaN
447,19,121,1,1,1,1,983,NaN,NaN,NaN
448,41,17,1,1,1,2,826,483,NaN,NaN
449,42,15,1,1,1,3,422,257,985,NaN
450,11,69,1,1,1,2,680,951,NaN,NaN
451,53,18,1,1,1,2,471,673,NaN,NaN
452,106,34,1,1,1,2,609,756,NaN,NaN
453,39,103,1,1,1,2,194,497,NaN,NaN
454,106,98,1,1,1,2,544,436,NaN,NaN
455,51,90,1,1,1,2,624,789,NaN,NaN
456,31,3,1,1,1,3,639,221,989,NaN
457,31,100,1,1,1,1,40,NaN,NaN,NaN
458,95,38,1,1,1,2,559,222,NaN,NaN
459,118,17,1,1,1,1,80,NaN,NaN,NaN
460,2,6,1,1,1,2,299,502,NaN,NaN
461,97,49,1,1,1,2,867,327,NaN,NaN
462,111,21,1,1,1,1,660,NaN,NaN,NaN
463,13,59,1,1,1,2,745,635,NaN,NaN
464,0,48,1,1,1,2,705,828,NaN,NaN
465,38,25,1,1,1,2,808,890,NaN,NaN
466,99,105,1,1,1,2,923,682,NaN,NaN
467,45,106,1,1,1,1,941,NaN,NaN,NaN
468,12,11,1,1,1,2,1014,860,NaN,NaN
